SnapshotDate,SKU,WarehouseID,OnHandQty,OnOrderQty
28/07/2026,SKU-1017,WH-03,596,0
28/07/2026,SKU-1017,WH-04,1545,0
28/07/2026,SKU-1018,WH-01,3712,0
28/07/2026,SKU-1018,WH-02,634,0
28/07/2026,SKU-1018,WH-03,474,0
28/07/2026,SKU-1018,WH-04,195,1000
28/07/2026,SKU-1019,WH-01,99,0
28/07/2026,SKU-1019,WH-02,1955,0
28/07/2026,SKU-1019,WH-03,217,1000
28/07/2026,SKU-1019,WH-04,1503,0
28/07/2026,SKU-1020,WH-01,304,0
28/07/2026,SKU-1020,WH-02,531,0
28/07/2026,SKU-1020,WH-03,720,0
28/07/2026,SKU-1020,WH-04,0,0
28/07/2026,SKU-1021,WH-01,4018,0
28/07/2026,SKU-1021,WH-02,1576,0
28/07/2026,SKU-1021,WH-03,1800,1000
28/07/2026,SKU-1021,WH-04,23,0
28/07/2026,SKU-1022,WH-01,901,0
28/07/2026,SKU-1022,WH-02,20,0
28/07/2026,SKU-1022,WH-03,601,0
28/07/2026,SKU-1022,WH-04,69,0
28/07/2026,SKU-1023,WH-01,1,0
28/07/2026,SKU-1023,WH-02,2167,0
28/07/2026,SKU-1023,WH-03,158,500
28/07/2026,SKU-1023,WH-04,723,0
28/07/2026,SKU-1024,WH-01,359,500
28/07/2026,SKU-1024,WH-02,2201,0
28/07/2026,SKU-1024,WH-03,16,0
28/07/2026,SKU-1024,WH-04,1124,0
29/07/2026,SKU-1001,WH-01,223,500
29/07/2026,SKU-1001,WH-02,1680,500
29/07/2026,SKU-1001,WH-03,720,1000
29/07/2026,SKU-1001,WH-04,2255,500
29/07/2026,SKU-1002,WH-01,896,500
29/07/2026,SKU-1002,WH-02,0,1000
29/07/2026,SKU-1002,WH-03,1353,0
29/07/2026,SKU-1002,WH-04,48,0
29/07/2026,SKU-1003,WH-01,117,0
29/07/2026,SKU-1003,WH-02,1814,1000
29/07/2026,SKU-1003,WH-03,314,0
29/07/2026,SKU-1003,WH-04,0,500
29/07/2026,SKU-1004,WH-01,823,500
29/07/2026,SKU-1004,WH-02,1067,0
29/07/2026,SKU-1004,WH-03,2263,1000
29/07/2026,SKU-1004,WH-04,1130,0
29/07/2026,SKU-1005,WH-01,106,1000
29/07/2026,SKU-1005,WH-02,124,500
29/07/2026,SKU-1005,WH-03,868,0
29/07/2026,SKU-1005,WH-04,585,0
29/07/2026,SKU-1006,WH-01,494,0
29/07/2026,SKU-1006,WH-02,798,0
29/07/2026,SKU-1006,WH-03,1718,0
29/07/2026,SKU-1006,WH-04,2135,1000
29/07/2026,SKU-1007,WH-01,724,500
29/07/2026,SKU-1007,WH-02,24,0
29/07/2026,SKU-1007,WH-03,176,0
29/07/2026,SKU-1007,WH-04,405,0
29/07/2026,SKU-1008,WH-01,326,0
29/07/2026,SKU-1008,WH-02,1187,500
29/07/2026,SKU-1008,WH-03,4,0
29/07/2026,SKU-1008,WH-04,2687,0
29/07/2026,SKU-1009,WH-01,534,0
29/07/2026,SKU-1009,WH-02,248,0
29/07/2026,SKU-1009,WH-03,554,0
29/07/2026,SKU-1009,WH-04,1081,0
29/07/2026,SKU-1010,WH-01,95,0
29/07/2026,SKU-1010,WH-02,0,1000
29/07/2026,SKU-1010,WH-03,2008,0
29/07/2026,SKU-1010,WH-04,1515,500
29/07/2026,SKU-1011,WH-01,2083,500
29/07/2026,SKU-1011,WH-02,654,0
29/07/2026,SKU-1011,WH-03,974,1000
29/07/2026,SKU-1011,WH-04,785,0
29/07/2026,SKU-1012,WH-01,0,1000
29/07/2026,SKU-1012,WH-02,207,0
29/07/2026,SKU-1012,WH-03,146,1000
29/07/2026,SKU-1012,WH-04,242,0
29/07/2026,SKU-1013,WH-01,216,0
29/07/2026,SKU-1013,WH-02,967,0
29/07/2026,SKU-1013,WH-03,254,0
29/07/2026,SKU-1013,WH-04,411,0
29/07/2026,SKU-1014,WH-01,133,0
29/07/2026,SKU-1014,WH-02,0,0
29/07/2026,SKU-1014,WH-03,1310,0
29/07/2026,SKU-1014,WH-04,862,0
29/07/2026,SKU-1015,WH-01,297,0
29/07/2026,SKU-1015,WH-02,0,500
29/07/2026,SKU-1015,WH-03,83,0
29/07/2026,SKU-1015,WH-04,2027,0
29/07/2026,SKU-1016,WH-01,703,0
29/07/2026,SKU-1016,WH-02,1468,0
29/07/2026,SKU-1016,WH-03,308,500
29/07/2026,SKU-1016,WH-04,354,0
29/07/2026,SKU-1017,WH-01,0,1000
29/07/2026,SKU-1017,WH-02,240,0
29/07/2026,SKU-1017,WH-03,646,500
29/07/2026,SKU-1017,WH-04,1498,1000
29/07/2026,SKU-1018,WH-01,3886,1000
29/07/2026,SKU-1018,WH-02,710,0
29/07/2026,SKU-1018,WH-03,386,500
29/07/2026,SKU-1018,WH-04,142,0
29/07/2026,SKU-1019,WH-01,128,0
29/07/2026,SKU-1019,WH-02,1939,0
29/07/2026,SKU-1019,WH-03,129,500
29/07/2026,SKU-1019,WH-04,1622,500
29/07/2026,SKU-1020,WH-01,157,500
29/07/2026,SKU-1020,WH-02,599,1000
29/07/2026,SKU-1020,WH-03,607,1000
29/07/2026,SKU-1020,WH-04,0,0
29/07/2026,SKU-1021,WH-01,4056,500
29/07/2026,SKU-1021,WH-02,1600,500
29/07/2026,SKU-1021,WH-03,1965,1000
29/07/2026,SKU-1021,WH-04,0,500
29/07/2026,SKU-1022,WH-01,962,500
29/07/2026,SKU-1022,WH-02,144,0
29/07/2026,SKU-1022,WH-03,497,1000
29/07/2026,SKU-1022,WH-04,0,500
29/07/2026,SKU-1023,WH-01,119,1000
29/07/2026,SKU-1023,WH-02,2275,1000
29/07/2026,SKU-1023,WH-03,110,0
29/07/2026,SKU-1023,WH-04,684,0
29/07/2026,SKU-1024,WH-01,453,0
29/07/2026,SKU-1024,WH-02,2096,0
29/07/2026,SKU-1024,WH-03,144,0
29/07/2026,SKU-1024,WH-04,1131,0
30/07/2026,SKU-1001,WH-01,357,500
30/07/2026,SKU-1001,WH-02,1601,0
30/07/2026,SKU-1001,WH-03,689,0
30/07/2026,SKU-1001,WH-04,2440,0
30/07/2026,SKU-1002,WH-01,932,500
30/07/2026,SKU-1002,WH-02,94,0
30/07/2026,SKU-1002,WH-03,1287,0
30/07/2026,SKU-1002,WH-04,0,0
30/07/2026,SKU-1003,WH-01,0,500
30/07/2026,SKU-1003,WH-02,1782,1000
30/07/2026,SKU-1003,WH-03,308,500
30/07/2026,SKU-1003,WH-04,0,1000
30/07/2026,SKU-1004,WH-01,0,0
30/07/2026,SKU-1004,WH-02,901,0
30/07/2026,SKU-1004,WH-03,2376,0
30/07/2026,SKU-1004,WH-04,978,0
30/07/2026,SKU-1005,WH-01,0,500
30/07/2026,SKU-1005,WH-02,221,500
30/07/2026,SKU-1005,WH-03,1011,1000
30/07/2026,SKU-1005,WH-04,481,0
30/07/2026,SKU-1006,WH-01,381,500
30/07/2026,SKU-1006,WH-02,939,1000
30/07/2026,SKU-1006,WH-03,1863,0
30/07/2026,SKU-1006,WH-04,2030,0
30/07/2026,SKU-1007,WH-01,590,0
30/07/2026,SKU-1007,WH-02,98,0
30/07/2026,SKU-1007,WH-03,233,1000
30/07/2026,SKU-1007,WH-04,236,0
30/07/2026,SKU-1008,WH-01,239,0
30/07/2026,SKU-1008,WH-02,1053,0
30/07/2026,SKU-1008,WH-03,88,1000
30/07/2026,SKU-1008,WH-04,2626,500
30/07/2026,SKU-1009,WH-01,540,0
30/07/2026,SKU-1009,WH-02,278,0
30/07/2026,SKU-1009,WH-03,573,500
30/07/2026,SKU-1009,WH-04,1264,0
30/07/2026,SKU-1010,WH-01,237,0
30/07/2026,SKU-1010,WH-02,0,0
30/07/2026,SKU-1010,WH-03,2001,0
30/07/2026,SKU-1010,WH-04,1430,0
30/07/2026,SKU-1011,WH-01,2058,0
30/07/2026,SKU-1011,WH-02,769,0
30/07/2026,SKU-1011,WH-03,1148,0
30/07/2026,SKU-1011,WH-04,771,0
30/07/2026,SKU-1012,WH-01,0,0
30/07/2026,SKU-1012,WH-02,363,1000
30/07/2026,SKU-1012,WH-03,103,1000
30/07/2026,SKU-1012,WH-04,393,1000
30/07/2026,SKU-1013,WH-01,210,1000
30/07/2026,SKU-1013,WH-02,1042,0
30/07/2026,SKU-1013,WH-03,444,1000
30/07/2026,SKU-1013,WH-04,595,0
30/07/2026,SKU-1014,WH-01,132,0
30/07/2026,SKU-1014,WH-02,0,1000
30/07/2026,SKU-1014,WH-03,1453,0
30/07/2026,SKU-1014,WH-04,686,0
30/07/2026,SKU-1015,WH-01,453,0
30/07/2026,SKU-1015,WH-02,0,0
30/07/2026,SKU-1015,WH-03,0,0
30/07/2026,SKU-1015,WH-04,2211,0
30/07/2026,SKU-1016,WH-01,673,0
30/07/2026,SKU-1016,WH-02,1481,0
30/07/2026,SKU-1016,WH-03,421,0
30/07/2026,SKU-1016,WH-04,214,1000
30/07/2026,SKU-1017,WH-01,105,0
30/07/2026,SKU-1017,WH-02,351,0
30/07/2026,SKU-1017,WH-03,548,0
30/07/2026,SKU-1017,WH-04,1654,0
30/07/2026,SKU-1018,WH-01,3804,0
30/07/2026,SKU-1018,WH-02,649,0
30/07/2026,SKU-1018,WH-03,451,0
30/07/2026,SKU-1018,WH-04,163,0
30/07/2026,SKU-1019,WH-01,298,500
30/07/2026,SKU-1019,WH-02,2022,0
30/07/2026,SKU-1019,WH-03,94,500
30/07/2026,SKU-1019,WH-04,1692,0
30/07/2026,SKU-1020,WH-01,0,1000
30/07/2026,SKU-1020,WH-02,627,0
30/07/2026,SKU-1020,WH-03,666,0
30/07/2026,SKU-1020,WH-04,28,0
30/07/2026,SKU-1021,WH-01,4225,1000
30/07/2026,SKU-1021,WH-02,1532,1000
30/07/2026,SKU-1021,WH-03,1865,500
30/07/2026,SKU-1021,WH-04,17,0
30/07/2026,SKU-1022,WH-01,931,0
30/07/2026,SKU-1022,WH-02,228,0
30/07/2026,SKU-1022,WH-03,613,0
30/07/2026,SKU-1022,WH-04,0,0
30/07/2026,SKU-1023,WH-01,147,0
30/07/2026,SKU-1023,WH-02,2282,0
30/07/2026,SKU-1023,WH-03,137,0
30/07/2026,SKU-1023,WH-04,569,0
30/07/2026,SKU-1024,WH-01,476,0
30/07/2026,SKU-1024,WH-02,2100,0
30/07/2026,SKU-1024,WH-03,334,1000
30/07/2026,SKU-1024,WH-04,1115,0
31/07/2026,SKU-1001,WH-01,361,0
31/07/2026,SKU-1001,WH-02,1535,0
31/07/2026,SKU-1001,WH-03,515,500
31/07/2026,SKU-1001,WH-04,2413,0
31/07/2026,SKU-1002,WH-01,929,0
31/07/2026,SKU-1002,WH-02,0,1000
31/07/2026,SKU-1002,WH-03,1290,1000
31/07/2026,SKU-1002,WH-04,0,1000
31/07/2026,SKU-1003,WH-01,109,500
31/07/2026,SKU-1003,WH-02,1807,0
31/07/2026,SKU-1003,WH-03,280,0
31/07/2026,SKU-1003,WH-04,0,0
31/07/2026,SKU-1004,WH-01,19,500
31/07/2026,SKU-1004,WH-02,972,1000
31/07/2026,SKU-1004,WH-03,2261,0
31/07/2026,SKU-1004,WH-04,971,0
31/07/2026,SKU-1005,WH-01,37,0
31/07/2026,SKU-1005,WH-02,220,0
31/07/2026,SKU-1005,WH-03,1096,500
31/07/2026,SKU-1005,WH-04,385,0
31/07/2026,SKU-1006,WH-01,350,1000
31/07/2026,SKU-1006,WH-02,1007,500
31/07/2026,SKU-1006,WH-03,1983,0
31/07/2026,SKU-1006,WH-04,2215,500
31/07/2026,SKU-1007,WH-01,779,0
31/07/2026,SKU-1007,WH-02,68,1000
31/07/2026,SKU-1007,WH-03,405,1000
31/07/2026,SKU-1007,WH-04,91,0
31/07/2026,SKU-1008,WH-01,104,0
31/07/2026,SKU-1008,WH-02,998,500
31/07/2026,SKU-1008,WH-03,167,500
31/07/2026,SKU-1008,WH-04,2517,0
31/07/2026,SKU-1009,WH-01,516,0
31/07/2026,SKU-1009,WH-02,175,500
31/07/2026,SKU-1009,WH-03,717,0
31/07/2026,SKU-1009,WH-04,1439,500
31/07/2026,SKU-1010,WH-01,111,0
31/07/2026,SKU-1010,WH-02,120,500
31/07/2026,SKU-1010,WH-03,1925,500
31/07/2026,SKU-1010,WH-04,1287,0
31/07/2026,SKU-1011,WH-01,1878,500
31/07/2026,SKU-1011,WH-02,715,1000
31/07/2026,SKU-1011,WH-03,1292,1000
31/07/2026,SKU-1011,WH-04,650,0
31/07/2026,SKU-1012,WH-01,0,0
31/07/2026,SKU-1012,WH-02,537,0
31/07/2026,SKU-1012,WH-03,192,500
31/07/2026,SKU-1012,WH-04,354,1000
31/07/2026,SKU-1013,WH-01,91,1000
31/07/2026,SKU-1013,WH-02,1126,0
31/07/2026,SKU-1013,WH-03,517,500
31/07/2026,SKU-1013,WH-04,703,0
31/07/2026,SKU-1014,WH-01,292,0
31/07/2026,SKU-1014,WH-02,0,0
31/07/2026,SKU-1014,WH-03,1576,0
31/07/2026,SKU-1014,WH-04,519,0
31/07/2026,SKU-1015,WH-01,301,0
31/07/2026,SKU-1015,WH-02,170,1000
31/07/2026,SKU-1015,WH-03,0,0
31/07/2026,SKU-1015,WH-04,2211,0
31/07/2026,SKU-1016,WH-01,542,0
31/07/2026,SKU-1016,WH-02,1636,0
31/07/2026,SKU-1016,WH-03,525,500
31/07/2026,SKU-1016,WH-04,311,0
31/07/2026,SKU-1017,WH-01,107,1000
31/07/2026,SKU-1017,WH-02,312,0
31/07/2026,SKU-1017,WH-03,663,1000
31/07/2026,SKU-1017,WH-04,1780,0
31/07/2026,SKU-1018,WH-01,3651,500
31/07/2026,SKU-1018,WH-02,740,0
31/07/2026,SKU-1018,WH-03,282,500
31/07/2026,SKU-1018,WH-04,83,0
31/07/2026,SKU-1019,WH-01,130,0
31/07/2026,SKU-1019,WH-02,2179,1000
31/07/2026,SKU-1019,WH-03,236,0
31/07/2026,SKU-1019,WH-04,1525,500
31/07/2026,SKU-1020,WH-01,0,0
31/07/2026,SKU-1020,WH-02,795,0
31/07/2026,SKU-1020,WH-03,812,500
31/07/2026,SKU-1020,WH-04,0,500
31/07/2026,SKU-1021,WH-01,4061,0
31/07/2026,SKU-1021,WH-02,1594,0
31/07/2026,SKU-1021,WH-03,1800,0
31/07/2026,SKU-1021,WH-04,97,1000
31/07/2026,SKU-1022,WH-01,1111,0
31/07/2026,SKU-1022,WH-02,244,1000
31/07/2026,SKU-1022,WH-03,438,500
31/07/2026,SKU-1022,WH-04,102,0
31/07/2026,SKU-1023,WH-01,12,1000
31/07/2026,SKU-1023,WH-02,2256,0
31/07/2026,SKU-1023,WH-03,226,500
31/07/2026,SKU-1023,WH-04,735,1000
31/07/2026,SKU-1024,WH-01,390,0
31/07/2026,SKU-1024,WH-02,2156,0
31/07/2026,SKU-1024,WH-03,280,0
31/07/2026,SKU-1024,WH-04,1064,0
03/08/2026,SKU-1001,WH-01,299,500
03/08/2026,SKU-1001,WH-02,1419,0
03/08/2026,SKU-1001,WH-03,648,0
03/08/2026,SKU-1001,WH-04,2593,0
03/08/2026,SKU-1002,WH-01,842,0
03/08/2026,SKU-1002,WH-02,0,0
03/08/2026,SKU-1002,WH-03,1238,0
03/08/2026,SKU-1002,WH-04,38,0
03/08/2026,SKU-1003,WH-01,49,500
03/08/2026,SKU-1003,WH-02,1955,500
03/08/2026,SKU-1003,WH-03,301,500
03/08/2026,SKU-1003,WH-04,67,1000
03/08/2026,SKU-1004,WH-01,0,500
03/08/2026,SKU-1004,WH-02,915,0
03/08/2026,SKU-1004,WH-03,2112,500
03/08/2026,SKU-1004,WH-04,813,0
03/08/2026,SKU-1005,WH-01,61,500
03/08/2026,SKU-1005,WH-02,0,0
03/08/2026,SKU-1005,WH-03,1234,1000
03/08/2026,SKU-1005,WH-04,554,500
03/08/2026,SKU-1006,WH-01,236,500
03/08/2026,SKU-1006,WH-02,1182,0
03/08/2026,SKU-1006,WH-03,1892,0
03/08/2026,SKU-1006,WH-04,2060,0
03/08/2026,SKU-1007,WH-01,734,0
03/08/2026,SKU-1007,WH-02,98,500
03/08/2026,SKU-1007,WH-03,425,500
03/08/2026,SKU-1007,WH-04,193,0
03/08/2026,SKU-1008,WH-01,142,1000
03/08/2026,SKU-1008,WH-02,1151,0
03/08/2026,SKU-1008,WH-03,313,0
03/08/2026,SKU-1008,WH-04,2456,500
03/08/2026,SKU-1009,WH-01,582,1000
03/08/2026,SKU-1009,WH-02,3,0
03/08/2026,SKU-1009,WH-03,682,0
03/08/2026,SKU-1009,WH-04,1299,500
03/08/2026,SKU-1010,WH-01,233,0
03/08/2026,SKU-1010,WH-02,226,0
03/08/2026,SKU-1010,WH-03,2103,0
03/08/2026,SKU-1010,WH-04,1251,1000
03/08/2026,SKU-1011,WH-01,2050,1000
03/08/2026,SKU-1011,WH-02,782,500
03/08/2026,SKU-1011,WH-03,1472,0
03/08/2026,SKU-1011,WH-04,783,1000
03/08/2026,SKU-1012,WH-01,14,0
03/08/2026,SKU-1012,WH-02,478,500
03/08/2026,SKU-1012,WH-03,214,0
03/08/2026,SKU-1012,WH-04,401,0
03/08/2026,SKU-1013,WH-01,0,1000
03/08/2026,SKU-1013,WH-02,1046,1000
03/08/2026,SKU-1013,WH-03,476,500
03/08/2026,SKU-1013,WH-04,685,0
03/08/2026,SKU-1014,WH-01,427,500
03/08/2026,SKU-1014,WH-02,0,0
03/08/2026,SKU-1014,WH-03,1480,1000
03/08/2026,SKU-1014,WH-04,702,500
03/08/2026,SKU-1015,WH-01,276,0
03/08/2026,SKU-1015,WH-02,286,0
03/08/2026,SKU-1015,WH-03,0,0
03/08/2026,SKU-1015,WH-04,2218,500
03/08/2026,SKU-1016,WH-01,506,0
03/08/2026,SKU-1016,WH-02,1517,500
03/08/2026,SKU-1016,WH-03,372,500
03/08/2026,SKU-1016,WH-04,210,0
03/08/2026,SKU-1017,WH-01,0,500
03/08/2026,SKU-1017,WH-02,344,0
03/08/2026,SKU-1017,WH-03,652,500
03/08/2026,SKU-1017,WH-04,1617,0
03/08/2026,SKU-1018,WH-01,3812,0
03/08/2026,SKU-1018,WH-02,684,1000
03/08/2026,SKU-1018,WH-03,176,0
03/08/2026,SKU-1018,WH-04,72,0
03/08/2026,SKU-1019,WH-01,186,0
03/08/2026,SKU-1019,WH-02,2288,0
03/08/2026,SKU-1019,WH-03,273,0
03/08/2026,SKU-1019,WH-04,1387,0
03/08/2026,SKU-1020,WH-01,0,500
03/08/2026,SKU-1020,WH-02,701,0
03/08/2026,SKU-1020,WH-03,928,0
03/08/2026,SKU-1020,WH-04,0,0
03/08/2026,SKU-1021,WH-01,4221,1000
03/08/2026,SKU-1021,WH-02,1728,500
03/08/2026,SKU-1021,WH-03,1762,0
03/08/2026,SKU-1021,WH-04,219,0
03/08/2026,SKU-1022,WH-01,1285,0
03/08/2026,SKU-1022,WH-02,347,0
03/08/2026,SKU-1022,WH-03,395,500
03/08/2026,SKU-1022,WH-04,0,0
03/08/2026,SKU-1023,WH-01,202,500
03/08/2026,SKU-1023,WH-02,2332,0
03/08/2026,SKU-1023,WH-03,132,500
03/08/2026,SKU-1023,WH-04,782,0
03/08/2026,SKU-1024,WH-01,409,500
03/08/2026,SKU-1024,WH-02,2251,500
03/08/2026,SKU-1024,WH-03,380,0
03/08/2026,SKU-1024,WH-04,886,1000
04/08/2026,SKU-1001,WH-01,387,0
04/08/2026,SKU-1001,WH-02,1499,1000
04/08/2026,SKU-1001,WH-03,652,0
04/08/2026,SKU-1001,WH-04,2444,1000
04/08/2026,SKU-1002,WH-01,699,0
04/08/2026,SKU-1002,WH-02,0,0
04/08/2026,SKU-1002,WH-03,1159,0
04/08/2026,SKU-1002,WH-04,148,0
04/08/2026,SKU-1003,WH-01,111,0
04/08/2026,SKU-1003,WH-02,1996,500
04/08/2026,SKU-1003,WH-03,404,0
04/08/2026,SKU-1003,WH-04,180,1000
04/08/2026,SKU-1004,WH-01,86,1000
04/08/2026,SKU-1004,WH-02,1000,0
04/08/2026,SKU-1004,WH-03,2291,1000
04/08/2026,SKU-1004,WH-04,960,0
04/08/2026,SKU-1005,WH-01,19,1000
04/08/2026,SKU-1005,WH-02,115,0
04/08/2026,SKU-1005,WH-03,1217,500
04/08/2026,SKU-1005,WH-04,478,500
04/08/2026,SKU-1006,WH-01,361,0
04/08/2026,SKU-1006,WH-02,1147,1000
04/08/2026,SKU-1006,WH-03,1991,0
04/08/2026,SKU-1006,WH-04,2241,0
04/08/2026,SKU-1007,WH-01,870,1000
04/08/2026,SKU-1007,WH-02,0,0
04/08/2026,SKU-1007,WH-03,289,0
04/08/2026,SKU-1007,WH-04,43,0
04/08/2026,SKU-1008,WH-01,0,500
04/08/2026,SKU-1008,WH-02,1209,0
04/08/2026,SKU-1008,WH-03,347,500
04/08/2026,SKU-1008,WH-04,2317,1000
04/08/2026,SKU-1009,WH-01,517,1000
04/08/2026,SKU-1009,WH-02,183,0
04/08/2026,SKU-1009,WH-03,559,0
04/08/2026,SKU-1009,WH-04,1453,0
04/08/2026,SKU-1010,WH-01,315,0
04/08/2026,SKU-1010,WH-02,371,0
04/08/2026,SKU-1010,WH-03,2280,1000
04/08/2026,SKU-1010,WH-04,1108,0
04/08/2026,SKU-1011,WH-01,2010,0
04/08/2026,SKU-1011,WH-02,697,0
04/08/2026,SKU-1011,WH-03,1485,0
04/08/2026,SKU-1011,WH-04,631,0
04/08/2026,SKU-1012,WH-01,0,0
04/08/2026,SKU-1012,WH-02,565,0
04/08/2026,SKU-1012,WH-03,287,0
04/08/2026,SKU-1012,WH-04,249,0
04/08/2026,SKU-1013,WH-01,0,0
04/08/2026,SKU-1013,WH-02,1184,1000
04/08/2026,SKU-1013,WH-03,391,0
04/08/2026,SKU-1013,WH-04,777,0
04/08/2026,SKU-1014,WH-01,462,0
04/08/2026,SKU-1014,WH-02,12,500
04/08/2026,SKU-1014,WH-03,1418,0
04/08/2026,SKU-1014,WH-04,816,1000
04/08/2026,SKU-1015,WH-01,155,1000
04/08/2026,SKU-1015,WH-02,305,1000
04/08/2026,SKU-1015,WH-03,156,1000
04/08/2026,SKU-1015,WH-04,2215,0
04/08/2026,SKU-1016,WH-01,506,0
04/08/2026,SKU-1016,WH-02,1394,0
04/08/2026,SKU-1016,WH-03,240,0
04/08/2026,SKU-1016,WH-04,243,0
04/08/2026,SKU-1017,WH-01,137,1000
04/08/2026,SKU-1017,WH-02,255,1000
04/08/2026,SKU-1017,WH-03,586,0
04/08/2026,SKU-1017,WH-04,1761,1000
04/08/2026,SKU-1018,WH-01,3887,500
04/08/2026,SKU-1018,WH-02,759,0
04/08/2026,SKU-1018,WH-03,57,500
04/08/2026,SKU-1018,WH-04,236,1000
04/08/2026,SKU-1019,WH-01,345,0
04/08/2026,SKU-1019,WH-02,2387,0
04/08/2026,SKU-1019,WH-03,205,1000
04/08/2026,SKU-1019,WH-04,1486,500
04/08/2026,SKU-1020,WH-01,3,0
04/08/2026,SKU-1020,WH-02,864,0
04/08/2026,SKU-1020,WH-03,804,0
04/08/2026,SKU-1020,WH-04,0,1000
04/08/2026,SKU-1021,WH-01,0,0
04/08/2026,SKU-1021,WH-02,1700,0
04/08/2026,SKU-1021,WH-03,1598,0
04/08/2026,SKU-1021,WH-04,360,1000
04/08/2026,SKU-1022,WH-01,1239,500
04/08/2026,SKU-1022,WH-02,442,0
04/08/2026,SKU-1022,WH-03,0,500
04/08/2026,SKU-1022,WH-04,0,0
04/08/2026,SKU-1023,WH-01,77,1000
04/08/2026,SKU-1023,WH-02,2246,0
04/08/2026,SKU-1023,WH-03,0,0
04/08/2026,SKU-1023,WH-04,707,0
04/08/2026,SKU-1024,WH-01,270,1000
04/08/2026,SKU-1024,WH-02,2371,500
04/08/2026,SKU-1024,WH-03,465,500
04/08/2026,SKU-1024,WH-04,883,0
05/08/2026,SKU-1001,WH-01,564,0
05/08/2026,SKU-1001,WH-02,1385,500
05/08/2026,SKU-1001,WH-03,515,1000
05/08/2026,SKU-1001,WH-04,2516,0
05/08/2026,SKU-1002,WH-01,700,0
05/08/2026,SKU-1002,WH-02,181,500
05/08/2026,SKU-1002,WH-03,1157,0
05/08/2026,SKU-1002,WH-04,71,0
05/08/2026,SKU-1003,WH-01,0,1000
05/08/2026,SKU-1003,WH-02,2066,1000
05/08/2026,SKU-1003,WH-03,277,0
05/08/2026,SKU-1003,WH-04,337,500
05/08/2026,SKU-1004,WH-01,91,1000
05/08/2026,SKU-1004,WH-02,839,1000
05/08/2026,SKU-1004,WH-03,2205,1000
05/08/2026,SKU-1004,WH-04,1115,1000
05/08/2026,SKU-1005,WH-01,115,500
05/08/2026,SKU-1005,WH-02,94,0
05/08/2026,SKU-1005,WH-03,1089,0
05/08/2026,SKU-1005,WH-04,380,0
05/08/2026,SKU-1006,WH-01,540,500
05/08/2026,SKU-1006,WH-02,1201,0
05/08/2026,SKU-1006,WH-03,2022,1000
05/08/2026,SKU-1006,WH-04,2356,0
05/08/2026,SKU-1007,WH-01,925,0
05/08/2026,SKU-1007,WH-02,0,0
05/08/2026,SKU-1007,WH-03,276,1000
05/08/2026,SKU-1007,WH-04,0,1000
05/08/2026,SKU-1008,WH-01,169,500
05/08/2026,SKU-1008,WH-02,1057,500
05/08/2026,SKU-1008,WH-03,229,1000
05/08/2026,SKU-1008,WH-04,2194,0
05/08/2026,SKU-1009,WH-01,499,500
05/08/2026,SKU-1009,WH-02,103,0
05/08/2026,SKU-1009,WH-03,512,500
05/08/2026,SKU-1009,WH-04,1577,0
05/08/2026,SKU-1010,WH-01,249,0
05/08/2026,SKU-1010,WH-02,434,0
05/08/2026,SKU-1010,WH-03,2388,500
05/08/2026,SKU-1010,WH-04,1072,0
05/08/2026,SKU-1011,WH-01,2127,0
05/08/2026,SKU-1011,WH-02,853,0
05/08/2026,SKU-1011,WH-03,1497,0
05/08/2026,SKU-1011,WH-04,579,1000
05/08/2026,SKU-1012,WH-01,0,0
05/08/2026,SKU-1012,WH-02,592,1000
05/08/2026,SKU-1012,WH-03,172,0
05/08/2026,SKU-1012,WH-04,283,0
05/08/2026,SKU-1013,WH-01,142,0
05/08/2026,SKU-1013,WH-02,1139,500
05/08/2026,SKU-1013,WH-03,440,1000
05/08/2026,SKU-1013,WH-04,633,0
05/08/2026,SKU-1014,WH-01,609,500
05/08/2026,SKU-1014,WH-02,0,0
05/08/2026,SKU-1014,WH-03,1519,0
05/08/2026,SKU-1014,WH-04,993,0
05/08/2026,SKU-1015,WH-01,215,0
05/08/2026,SKU-1015,WH-02,234,0
05/08/2026,SKU-1015,WH-03,4,0
05/08/2026,SKU-1015,WH-04,2383,0
05/08/2026,SKU-1016,WH-01,491,0
05/08/2026,SKU-1016,WH-02,1303,0
05/08/2026,SKU-1016,WH-03,113,0
05/08/2026,SKU-1016,WH-04,218,0
05/08/2026,SKU-1017,WH-01,20,500
05/08/2026,SKU-1017,WH-02,304,0
05/08/2026,SKU-1017,WH-03,728,500
05/08/2026,SKU-1017,WH-04,1906,0
05/08/2026,SKU-1018,WH-01,4008,0
05/08/2026,SKU-1018,WH-02,823,0
05/08/2026,SKU-1018,WH-03,0,0
05/08/2026,SKU-1018,WH-04,372,0
05/08/2026,SKU-1019,WH-01,251,0
05/08/2026,SKU-1019,WH-02,2522,0
05/08/2026,SKU-1019,WH-03,275,1000
05/08/2026,SKU-1019,WH-04,1644,0
05/08/2026,SKU-1020,WH-01,0,0
05/08/2026,SKU-1020,WH-02,840,500
05/08/2026,SKU-1020,WH-03,641,0
05/08/2026,SKU-1020,WH-04,46,0
05/08/2026,SKU-1021,WH-01,28,1000
05/08/2026,SKU-1021,WH-02,1776,1000
05/08/2026,SKU-1021,WH-03,1744,0
05/08/2026,SKU-1021,WH-04,384,0
